route_id,source_file,symbol,method,path_template,auth_mode,decorators,auth_evidence_ref,verification_status,owner_signoff,verification_notes,source_decorator_snapshot,suggested_owner,review_wave,test_evidence_ref,rollback_note,signoff_batch
ROUTE-0255,endpoints/api/namespacequota.py,UserQuotaList,GET,/api/v1/user/quota,session-or-oauth2,show_if,endpoints/api/namespacequota.py:507,verified-source-anchored,,Auto-verified by route_auth_auto_verify.py (session-oauth-decorator-match).,nickname; require_user_admin; resource; show_if,api-service,A2,PT-ROUTE-0255,flip `ROUTE_OWNER_API_V1_GET_API_V1_USER_QUOTA` -> `python`,BATCH-A2-ROUTES
ROUTE-0256,endpoints/api/namespacequota.py,UserQuota,GET,/api/v1/user/quota/<quota_id>,session-or-oauth2,show_if,endpoints/api/namespacequota.py:520,verified-source-anchored,,Auto-verified by route_auth_auto_verify.py (session-oauth-decorator-match).,nickname; require_user_admin; resource; show_if,api-service,A2,PT-ROUTE-0256,flip `ROUTE_OWNER_API_V1_GET_API_V1_USER_QUOTA_QUOTA_ID` -> `python`,BATCH-A2-ROUTES
ROUTE-0257,endpoints/api/namespacequota.py,UserQuotaLimitList,GET,/api/v1/user/quota/<quota_id>/limit,session-or-oauth2,show_if,endpoints/api/namespacequota.py:533,verified-source-anchored,,Auto-verified by route_auth_auto_verify.py (session-oauth-decorator-match).,nickname; require_user_admin; resource; show_if,api-service,A2,PT-ROUTE-0257,flip `ROUTE_OWNER_API_V1_GET_API_V1_USER_QUOTA_QUOTA_ID_LIMIT` -> `python`,BATCH-A2-ROUTES
ROUTE-0258,endpoints/api/namespacequota.py,UserQuotaLimit,GET,/api/v1/user/quota/<quota_id>/limit/<limit_id>,session-or-oauth2,show_if,endpoints/api/namespacequota.py:549,verified-source-anchored,,Auto-verified by route_auth_auto_verify.py (session-oauth-decorator-match).,nickname; require_user_admin; resource; show_if,api-service,A2,PT-ROUTE-0258,flip `ROUTE_OWNER_API_V1_GET_API_V1_USER_QUOTA_QUOTA_ID_LIMIT_LIMIT_ID` -> `python`,BATCH-A2-ROUTES
ROUTE-0259,endpoints/api/robot.py,UserRobotList,GET,/api/v1/user/robots,session-or-oauth2,,endpoints/api/robot.py:117,verified-source-anchored,,Resource method located via AST; auth decorators extracted for reviewer validation. Auto-verified by route_auth_auto_verify.py (session-oauth-decorator-match).,require_user_admin; nickname; parse_args; query_param; query_param; query_param,api-service,A2,PT-ROUTE-0259,flip `ROUTE_OWNER_API_V1_GET_API_V1_USER_ROBOTS` -> `python`,BATCH-A2-ROUTES
ROUTE-0260,endpoints/api/robot.py,UserRobot,DELETE,/api/v1/user/robots/<robot_shortname>,session-or-oauth2,,endpoints/api/robot.py:186,verified-source-anchored,,Resource method located via AST; auth decorators extracted for reviewer validation. Auto-verified by route_auth_auto_verify.py (session-oauth-decorator-match).,require_user_admin; nickname,api-service,A2,PT-ROUTE-0260,flip `ROUTE_OWNER_API_V1_DELETE_API_V1_USER_ROBOTS_ROBOT_SHORTNAME` -> `python`,BATCH-A2-ROUTES
ROUTE-0261,endpoints/api/robot.py,UserRobot,GET,/api/v1/user/robots/<robot_shortname>,session-or-oauth2,,endpoints/api/robot.py:145,verified-source-anchored,,Resource method located via AST; auth decorators extracted for reviewer validation. Auto-verified by route_auth_auto_verify.py (session-oauth-decorator-match).,require_user_admin; nickname,api-service,A2,PT-ROUTE-0261,flip `ROUTE_OWNER_API_V1_GET_API_V1_USER_ROBOTS_ROBOT_SHORTNAME` -> `python`,BATCH-A2-ROUTES
ROUTE-0262,endpoints/api/robot.py,UserRobot,PUT,/api/v1/user/robots/<robot_shortname>,session-or-oauth2,,endpoints/api/robot.py:157,verified-source-anchored,,Resource method located via AST; auth decorators extracted for reviewer validation. Auto-verified by route_auth_auto_verify.py (session-oauth-decorator-match).,require_user_admin; nickname; max_json_size; validate_json_request,api-service,A2,PT-ROUTE-0262,flip `ROUTE_OWNER_API_V1_PUT_API_V1_USER_ROBOTS_ROBOT_SHORTNAME` -> `python`,BATCH-A2-ROUTES
ROUTE-0263,endpoints/api/robot.py,UserRobotPermissions,GET,/api/v1/user/robots/<robot_shortname>/permissions,session-or-oauth2,,endpoints/api/robot.py:348,verified-source-anchored,,Resource method located via AST; auth decorators extracted for reviewer validation. Auto-verified by route_auth_auto_verify.py (session-oauth-decorator-match).,require_user_admin; nickname,api-service,A2,PT-ROUTE-0263,flip `ROUTE_OWNER_API_V1_GET_API_V1_USER_ROBOTS_ROBOT_SHORTNAME_PERMISSIONS` -> `python`,BATCH-A2-ROUTES
ROUTE-0264,endpoints/api/robot.py,RegenerateUserRobot,POST,/api/v1/user/robots/<robot_shortname>/regenerate,session-or-oauth2,,endpoints/api/robot.py:402,verified-source-anchored,,Resource method located via AST; auth decorators extracted for reviewer validation. Auto-verified by route_auth_auto_verify.py (session-oauth-decorator-match).,require_user_admin; nickname,api-service,A2,PT-ROUTE-0264,flip `ROUTE_OWNER_API_V1_POST_API_V1_USER_ROBOTS_ROBOT_SHORTNAME_REGENERATE` -> `python`,BATCH-A2-ROUTES
ROUTE-0265,endpoints/api/user.py,StarredRepositoryList,GET,/api/v1/user/starred,session-or-oauth2,,endpoints/api/user.py:1354,verified-source-anchored,,Resource method located via AST; auth decorators extracted for reviewer validation. Auto-verified by route_auth_auto_verify.py (session-oauth-decorator-match).,nickname; parse_args; require_user_admin; page_support,api-service,A2,PT-ROUTE-0265,flip `ROUTE_OWNER_API_V1_GET_API_V1_USER_STARRED` -> `python`,BATCH-A2-ROUTES
ROUTE-0266,endpoints/api/user.py,StarredRepositoryList,POST,/api/v1/user/starred,session-or-oauth2,,endpoints/api/user.py:1379,verified-source-anchored,,Resource method located via AST; auth decorators extracted for reviewer validation. Auto-verified by route_auth_auto_verify.py (session-oauth-decorator-match).,require_scope; nickname; validate_json_request; require_user_admin,api-service,A2,PT-ROUTE-0266,flip `ROUTE_OWNER_API_V1_POST_API_V1_USER_STARRED` -> `python`,BATCH-A2-ROUTES
ROUTE-0267,endpoints/api/user.py,StarredRepository,DELETE,/api/v1/user/starred/<apirepopath:repository>,session-or-oauth2,,endpoints/api/user.py:1410,verified-source-anchored,,Resource method located via AST; auth decorators extracted for reviewer validation. Auto-verified by route_auth_auto_verify.py (session-oauth-decorator-match).,nickname; require_user_admin,api-service,A2,PT-ROUTE-0267,flip `ROUTE_OWNER_API_V1_DELETE_API_V1_USER_STARRED_APIREPOPATH_REPOSITORY` -> `python`,BATCH-A2-ROUTES
ROUTE-0268,endpoints/api/user.py,Users,GET,/api/v1/users/<username>,session-or-oauth2,,endpoints/api/user.py:1429,verified-source-anchored,,Resource method located via AST; auth decorators extracted for reviewer validation. Manual review: API resource path relies on ApiResource.method_decorators (check_anon_protection/check_readonly) plus method-level/internal permission checks.,nickname,api-service,A2,PT-ROUTE-0268,flip `ROUTE_OWNER_API_V1_GET_API_V1_USERS_USERNAME` -> `python`,BATCH-A2-ROUTES
ROUTE-0269,endpoints/keyserver/__init__.py,list_service_keys,GET,/keys/services/<service>/keys,service-key-auth-mixed,"key_server.route(""/services/<service>/keys"", methods=[""GET""])",endpoints/keyserver/__init__.py:71,verified-source-anchored,,Auto-verified by route_auth_auto_verify.py (keyserver-family-match).,route,api-service-keys,A3,PT-ROUTE-0269,flip `ROUTE_OWNER_KEYS_GET_KEYS_SERVICES_SERVICE_KEYS` -> `python`,BATCH-A3-ROUTES
ROUTE-0270,endpoints/keyserver/__init__.py,delete_service_key,DELETE,/keys/services/<service>/keys/<kid>,service-key-auth-mixed,"key_server.route(""/services/<service>/keys/<kid>"", methods=[""DELETE""])",endpoints/keyserver/__init__.py:178,verified-source-anchored,,Auto-verified by route_auth_auto_verify.py (keyserver-family-match).,route,api-service-keys,A3,PT-ROUTE-0270,flip `ROUTE_OWNER_KEYS_DELETE_KEYS_SERVICES_SERVICE_KEYS_KID` -> `python`,BATCH-A3-ROUTES
ROUTE-0271,endpoints/keyserver/__init__.py,get_service_key,GET,/keys/services/<service>/keys/<kid>,service-key-auth-mixed,"key_server.route(""/services/<service>/keys/<kid>"", methods=[""GET""])",endpoints/keyserver/__init__.py:77,verified-source-anchored,,Auto-verified by route_auth_auto_verify.py (keyserver-family-match).,route,api-service-keys,A3,PT-ROUTE-0271,flip `ROUTE_OWNER_KEYS_GET_KEYS_SERVICES_SERVICE_KEYS_KID` -> `python`,BATCH-A3-ROUTES
ROUTE-0272,endpoints/keyserver/__init__.py,put_service_key,PUT,/keys/services/<service>/keys/<kid>,service-key-auth-mixed,"key_server.route(""/services/<service>/keys/<kid>"", methods=[""PUT""])",endpoints/keyserver/__init__.py:96,verified-source-anchored,,Auto-verified by route_auth_auto_verify.py (keyserver-family-match).,route,api-service-keys,A3,PT-ROUTE-0272,flip `ROUTE_OWNER_KEYS_PUT_KEYS_SERVICES_SERVICE_KEYS_KID` -> `python`,BATCH-A3-ROUTES
ROUTE-0273,endpoints/bitbuckettrigger.py,attach_bitbucket_build_trigger,GET,/oauth1/bitbucket/callback/trigger/<trigger_uuid>,session-required,"bitbuckettrigger.route(""/bitbucket/callback/trigger/<trigger_uuid>"", methods=[""GET""]); route_show_if(features.BITBUCKET_BUILD); require_session_login",endpoints/bitbuckettrigger.py:23,verified-source-anchored,,Auto-verified by route_auth_auto_verify.py (session-required-family-match).,require_session_login; route; route_show_if,api-service-auth,A4,PT-ROUTE-0273,flip `ROUTE_OWNER_OAUTH1_GET_OAUTH1_BITBUCKET_CALLBACK_TRIGGER_TRIGGER_UUID` -> `python`,BATCH-A4-ROUTES
ROUTE-0274,endpoints/oauth/login.py,add_url_rule,GET,/oauth2/<dynamic-service>//callback,oauth-flow-mixed,dynamic-add-url-rule,endpoints/oauth/login.py:377,verified-source-anchored,,"Manual review: dynamic oauthlogin.add_url_rule callback/attach/cli/captcha handlers verified; attach/cli are require_session_login, callback/captcha are oauth-flow mixed.",,api-service-auth,A3,PT-ROUTE-0274,flip `ROUTE_OWNER_OAUTH2_GET_OAUTH2_DYNAMIC_SERVICE_CALLBACK` -> `python`,BATCH-A3-ROUTES
ROUTE-0275,endpoints/oauth/login.py,add_url_rule,POST,/oauth2/<dynamic-service>//callback,oauth-flow-mixed,dynamic-add-url-rule,endpoints/oauth/login.py:377,verified-source-anchored,,"Manual review: dynamic oauthlogin.add_url_rule callback/attach/cli/captcha handlers verified; attach/cli are require_session_login, callback/captcha are oauth-flow mixed.",,api-service-auth,A3,PT-ROUTE-0275,flip `ROUTE_OWNER_OAUTH2_POST_OAUTH2_DYNAMIC_SERVICE_CALLBACK` -> `python`,BATCH-A3-ROUTES
ROUTE-0276,endpoints/oauth/login.py,add_url_rule,GET,/oauth2/<dynamic-service>//callback/attach,oauth-flow-mixed,dynamic-add-url-rule,endpoints/oauth/login.py:377,verified-source-anchored,,"Manual review: dynamic oauthlogin.add_url_rule callback/attach/cli/captcha handlers verified; attach/cli are require_session_login, callback/captcha are oauth-flow mixed.",,api-service-auth,A3,PT-ROUTE-0276,flip `ROUTE_OWNER_OAUTH2_GET_OAUTH2_DYNAMIC_SERVICE_CALLBACK_ATTACH` -> `python`,BATCH-A3-ROUTES
ROUTE-0277,endpoints/oauth/login.py,add_url_rule,POST,/oauth2/<dynamic-service>//callback/attach,oauth-flow-mixed,dynamic-add-url-rule,endpoints/oauth/login.py:377,verified-source-anchored,,"Manual review: dynamic oauthlogin.add_url_rule callback/attach/cli/captcha handlers verified; attach/cli are require_session_login, callback/captcha are oauth-flow mixed.",,api-service-auth,A3,PT-ROUTE-0277,flip `ROUTE_OWNER_OAUTH2_POST_OAUTH2_DYNAMIC_SERVICE_CALLBACK_ATTACH` -> `python`,BATCH-A3-ROUTES
ROUTE-0278,endpoints/oauth/login.py,add_url_rule,POST,/oauth2/<dynamic-service>//callback/captcha,oauth-flow-mixed,dynamic-add-url-rule,endpoints/oauth/login.py:377,verified-source-anchored,,"Manual review: dynamic oauthlogin.add_url_rule callback/attach/cli/captcha handlers verified; attach/cli are require_session_login, callback/captcha are oauth-flow mixed.",,api-service-auth,A3,PT-ROUTE-0278,flip `ROUTE_OWNER_OAUTH2_POST_OAUTH2_DYNAMIC_SERVICE_CALLBACK_CAPTCHA` -> `python`,BATCH-A3-ROUTES
ROUTE-0279,endpoints/oauth/login.py,add_url_rule,GET,/oauth2/<dynamic-service>//callback/cli,oauth-flow-mixed,dynamic-add-url-rule,endpoints/oauth/login.py:377,verified-source-anchored,,"Manual review: dynamic oauthlogin.add_url_rule callback/attach/cli/captcha handlers verified; attach/cli are require_session_login, callback/captcha are oauth-flow mixed.",,api-service-auth,A3,PT-ROUTE-0279,flip `ROUTE_OWNER_OAUTH2_GET_OAUTH2_DYNAMIC_SERVICE_CALLBACK_CLI` -> `python`,BATCH-A3-ROUTES
ROUTE-0280,endpoints/oauth/login.py,add_url_rule,POST,/oauth2/<dynamic-service>//callback/cli,oauth-flow-mixed,dynamic-add-url-rule,endpoints/oauth/login.py:377,verified-source-anchored,,"Manual review: dynamic oauthlogin.add_url_rule callback/attach/cli/captcha handlers verified; attach/cli are require_session_login, callback/captcha are oauth-flow mixed.",,api-service-auth,A3,PT-ROUTE-0280,flip `ROUTE_OWNER_OAUTH2_POST_OAUTH2_DYNAMIC_SERVICE_CALLBACK_CLI` -> `python`,BATCH-A3-ROUTES
ROUTE-0281,endpoints/oauth/robot_identity_federation.py,auth_federated_robot_identity,GET,/oauth2/federation/robot/token,oauth-flow-mixed,"federation_bp.route(""/federation/robot/token""); process_federated_auth",endpoints/oauth/robot_identity_federation.py:18,verified-source-anchored,,Auto-verified by route_auth_auto_verify.py (oauth-surface-family-match).,process_federated_auth; route,api-service-auth,A3,PT-ROUTE-0281,flip `ROUTE_OWNER_OAUTH2_GET_OAUTH2_FEDERATION_ROBOT_TOKEN` -> `python`,BATCH-A3-ROUTES
ROUTE-0282,endpoints/githubtrigger.py,attach_github_build_trigger,GET,/oauth2/github/callback/trigger/<repopath:repository>,session-required,"githubtrigger.route(""/github/callback/trigger/<repopath:repository>"", methods=[""GET""]); route_show_if(features.GITHUB_BUILD); require_session_login; parse_repository_name()",endpoints/githubtrigger.py:23,verified-source-anchored,,Auto-verified by route_auth_auto_verify.py (session-required-family-match).,parse_repository_name; require_session_login; route; route_show_if,api-service-auth,A4,PT-ROUTE-0282,flip `ROUTE_OWNER_OAUTH2_GET_OAUTH2_GITHUB_CALLBACK_TRIGGER_REPOPATH_REPOSITORY` -> `python`,BATCH-A4-ROUTES
ROUTE-0283,endpoints/gitlabtrigger.py,attach_gitlab_build_trigger,GET,/oauth2/gitlab/callback/trigger,session-required,"gitlabtrigger.route(""/gitlab/callback/trigger"", methods=[""GET""]); route_show_if(features.GITLAB_BUILD); require_session_login",endpoints/gitlabtrigger.py:22,verified-source-anchored,,Auto-verified by route_auth_auto_verify.py (session-required-family-match).,require_session_login; route; route_show_if,api-service-auth,A4,PT-ROUTE-0283,flip `ROUTE_OWNER_OAUTH2_GET_OAUTH2_GITLAB_CALLBACK_TRIGGER` -> `python`,BATCH-A4-ROUTES
ROUTE-0284,endpoints/api/manifest.py,RepositoryManifestPullStatistics,GET,"/api/<'/v1/repository/<apirepopath:repository>/manifest/<regex(""{0}""):manifestref>/pull_statistics'.format( digest_tools.DIGEST_PATTERN )>",session-or-oauth2,show_if,endpoints/api/manifest.py:374,verified-source-anchored,,,,api-service,A2,PT-ROUTE-0284,flip `ROUTE_OWNER_OTHER_GET_API_V1_REPOSITORY_APIREPOPATH_REPOSITORY_MANIFEST_REGEX_0_MANIFESTREF_PULL_STATISTICS_FORMAT_DIGEST_TOOLS_DIGEST_PATTERN` -> `python`,BATCH-A2-ROUTES
ROUTE-0285,endpoints/api/manifest.py,RepositoryManifestLabels,GET,"/api/<MANIFEST_DIGEST_ROUTE + ""/labels"">",session-or-oauth2,,endpoints/api/manifest.py:180,verified-source-anchored,,,,api-service,A2,PT-ROUTE-0285,flip `ROUTE_OWNER_OTHER_GET_API_MANIFEST_DIGEST_ROUTE_LABELS` -> `python`,BATCH-A2-ROUTES
ROUTE-0286,endpoints/api/manifest.py,RepositoryManifestLabels,POST,"/api/<MANIFEST_DIGEST_ROUTE + ""/labels"">",session-or-oauth2,,endpoints/api/manifest.py:180,verified-source-anchored,,,,api-service,A2,PT-ROUTE-0286,flip `ROUTE_OWNER_OTHER_POST_API_MANIFEST_DIGEST_ROUTE_LABELS` -> `python`,BATCH-A2-ROUTES
ROUTE-0287,endpoints/api/manifest.py,ManageRepositoryManifestLabel,DELETE,"/api/<MANIFEST_DIGEST_ROUTE + ""/labels/<labelid>"">",session-or-oauth2,,endpoints/api/manifest.py:308,verified-source-anchored,,,,api-service,A2,PT-ROUTE-0287,flip `ROUTE_OWNER_OTHER_DELETE_API_MANIFEST_DIGEST_ROUTE_LABELS_LABELID` -> `python`,BATCH-A2-ROUTES
ROUTE-0288,endpoints/api/manifest.py,ManageRepositoryManifestLabel,GET,"/api/<MANIFEST_DIGEST_ROUTE + ""/labels/<labelid>"">",session-or-oauth2,,endpoints/api/manifest.py:308,verified-source-anchored,,,,api-service,A2,PT-ROUTE-0288,flip `ROUTE_OWNER_OTHER_GET_API_MANIFEST_DIGEST_ROUTE_LABELS_LABELID` -> `python`,BATCH-A2-ROUTES
ROUTE-0289,endpoints/api/secscan.py,RepositoryManifestSecurity,GET,"/api/<MANIFEST_DIGEST_ROUTE + ""/security"">",anon-plus-psk-jwt-optional,show_if,endpoints/api/secscan.py:88,verified-source-anchored,,,,api-service,A2,PT-ROUTE-0289,flip `ROUTE_OWNER_OTHER_GET_API_MANIFEST_DIGEST_ROUTE_SECURITY` -> `python`,BATCH-A2-ROUTES
ROUTE-0290,endpoints/api/manifest.py,RepositoryManifest,GET,/api/<MANIFEST_DIGEST_ROUTE>,session-or-oauth2,,endpoints/api/manifest.py:136,verified-source-anchored,,,,api-service,A2,PT-ROUTE-0290,flip `ROUTE_OWNER_OTHER_GET_API_MANIFEST_DIGEST_ROUTE` -> `python`,BATCH-A2-ROUTES
ROUTE-0291,endpoints/realtime.py,user_subscribe,GET,/realtime/user/subscribe,session-required,"realtime.route(""/user/subscribe""); require_session_login",endpoints/realtime.py:27,verified-source-anchored,,Auto-verified by route_auth_auto_verify.py (session-required-family-match).,require_session_login; route,api-service-realtime,A3,PT-ROUTE-0291,flip `ROUTE_OWNER_REALTIME_GET_REALTIME_USER_SUBSCRIBE` -> `python`,BATCH-A3-ROUTES
ROUTE-0292,endpoints/realtime.py,user_test,GET,/realtime/user/test,session-required,"realtime.route(""/user/test""); require_session_login",endpoints/realtime.py:19,verified-source-anchored,,Auto-verified by route_auth_auto_verify.py (session-required-family-match).,require_session_login; route,api-service-realtime,A3,PT-ROUTE-0292,flip `ROUTE_OWNER_REALTIME_GET_REALTIME_USER_TEST` -> `python`,BATCH-A3-ROUTES
ROUTE-0293,endpoints/web.py,v1,GET,/v1,legacy-registry-auth,"web.route(""/v1""); web.route(""/v1/""); no_cache",endpoints/web.py:281,verified-source-anchored,,Manual review: /v1 and /v1/ web routes return UI index and are tracked as legacy-registry-auth compatibility surface.,,api-service-web,A4,PT-ROUTE-0293,flip `ROUTE_OWNER_V1_GET_V1` -> `python`,BATCH-A4-ROUTES
ROUTE-0294,endpoints/web.py,v1,GET,/v1/,legacy-registry-auth,"web.route(""/v1""); web.route(""/v1/""); no_cache",endpoints/web.py:281,verified-source-anchored,,Manual review: /v1 and /v1/ web routes return UI index and are tracked as legacy-registry-auth compatibility surface.,,api-service-web,A4,PT-ROUTE-0294,flip `ROUTE_OWNER_V1_GET_V1` -> `python`,BATCH-A4-ROUTES
ROUTE-0295,endpoints/v1/__init__.py,internal_ping,GET,/v1/_internal_ping,anon-allowed,"v1_bp.route(""/_internal_ping""); anon_allowed",endpoints/v1/__init__.py:21,verified-source-anchored,,Auto-verified by route_auth_auto_verify.py (anon-allowed-family-match).,anon_allowed; route,registryd-v1,A1,PT-ROUTE-0295,flip `ROUTE_OWNER_V1_GET_V1_INTERNAL_PING` -> `python`,BATCH-A1-ROUTES
